orig_acct,bene_acct,cash_in,cash_out,debit,deposit,payment,transfer,base_amt,tran_timestamp
4,918,0,0,0,0,0,1,583.31,1484611200
168,832,0,0,0,0,0,1,998.15,1486166400
988,707,0,0,0,1,0,0,262.58,1485129600
897,725,0,0,0,1,0,0,458.43,1487980800
516,326,1,0,0,0,0,0,424.16,1488585600
837,274,0,1,0,0,0,0,260.57,1485993600
651,221,0,0,0,0,0,1,521.72,1484697600
993,621,0,0,0,0,0,1,682.19,1484265600
174,425,0,0,0,0,0,1,284.9,1486598400
886,964,0,0,0,0,0,1,431.52,1486598400
911,524,0,0,0,0,0,1,238.0,1483660800
855,985,0,0,0,0,1,0,452.23,1484784000
501,266,0,0,0,0,0,1,745.01,1484265600
555,257,0,0,0,0,0,1,823.26,1488672000
442,278,0,1,0,0,0,0,770.91,1487980800
255,238,0,0,0,0,0,1,361.8,1483574400
639,440,0,0,0,0,0,1,764.37,1486512000
197,738,0,0,0,0,1,0,323.64,1485734400
997,388,0,1,0,0,0,0,482.46,1487116800
189,358,0,0,0,0,0,1,188.05,1484179200
938,471,0,0,0,0,0,1,336.85,1485993600
676,992,0,0,0,0,0,1,346.63,1485388800
492,255,1,0,0,0,0,0,396.55,1487548800
432,398,0,0,0,0,0,1,176.65,1486684800
767,956,0,0,0,0,1,0,883.82,1486252800
118,818,0,1,0,0,0,0,224.69,1486252800
926,654,0,1,0,0,0,0,718.33,1487980800
800,480,0,0,0,0,0,1,597.67,1487376000
788,904,0,0,0,0,0,1,217.63,1484956800
11,834,0,0,0,0,1,0,121.17,1486598400
734,201,1,0,0,0,0,0,278.11,1485561600
787,668,1,0,0,0,0,0,263.37,1483747200
691,540,0,1,0,0,0,0,650.37,1485648000
407,113,0,0,0,0,0,1,478.51,1483660800
561,414,0,0,0,0,0,1,975.31,1488758400
719,925,1,0,0,0,0,0,876.18,1487376000
642,327,1,0,0,0,0,0,476.86,1489104000
433,224,0,1,0,0,0,0,910.25,1485388800
569,352,0,1,0,0,0,0,403.21,1484352000
762,262,0,0,0,0,1,0,202.94,1487462400
90,893,0,0,0,0,1,0,895.17,1483315200
742,567,0,0,0,0,0,1,210.53,1483660800
82,267,0,0,1,0,0,0,785.95,1487376000
908,713,0,1,0,0,0,0,642.55,1485388800
824,260,1,0,0,0,0,0,873.97,1486425600
521,194,0,0,0,0,0,1,219.98,1486252800
518,240,1,0,0,0,0,0,562.65,1486425600
89,996,0,0,0,0,0,1,393.72,1484006400
858,912,0,1,0,0,0,0,922.9,1484179200
149,978,0,1,0,0,0,0,927.64,1488931200
988,356,0,0,0,0,1,0,114.1,1485734400
302,382,0,0,0,0,0,1,475.07,1484179200
736,818,0,0,0,0,0,1,766.31,1488672000
557,441,0,0,0,1,0,0,997.18,1484265600
556,106,0,0,1,0,0,0,141.51,1487116800
585,321,0,0,0,0,0,1,764.88,1485648000
749,304,0,0,0,0,0,1,805.5,1487376000
472,742,0,1,0,0,0,0,211.79,1486425600
38,691,1,0,0,0,0,0,551.82,1488844800
990,615,0,1,0,0,0,0,885.33,1489017600
738,584,0,0,0,0,0,1,290.47,1484179200
961,864,0,0,0,0,0,1,774.46,1488844800
63,834,0,1,0,0,0,0,801.3,1489017600
25,322,0,1,0,0,0,0,986.93,1483315200
726,510,0,0,0,0,0,1,627.97,1486339200
28,937,0,0,0,0,0,1,279.8,1486598400
40,706,1,0,0,0,0,0,582.44,1489190400
19,940,0,0,0,0,0,1,688.28,1488153600
78,978,0,0,0,0,0,1,130.82,1487376000
22,776,0,0,0,0,0,1,930.52,1486857600
540,165,0,1,0,0,0,0,815.82,1484697600
687,39,0,0,0,0,0,1,692.57,1488326400
400,73,0,0,0,1,0,0,291.58,1485475200
714,803,0,0,0,0,0,1,119.19,1489104000
766,362,0,0,0,0,0,1,288.88,1487721600
882,889,1,0,0,0,0,0,414.46,1487721600
836,667,0,0,0,0,0,1,806.55,1483660800
591,191,0,0,0,0,0,1,428.99,1484870400
938,471,0,0,0,0,0,1,672.44,1484179200
959,670,0,0,0,0,0,1,146.31,1488585600
487,66,0,0,0,0,0,1,381.31,1487894400
647,353,0,0,0,1,0,0,963.88,1483920000
772,731,0,0,0,0,1,0,490.95,1484352000
175,128,0,0,0,0,0,1,430.22,1488412800
24,882,1,0,0,0,0,0,834.54,1487980800
987,187,0,0,0,0,1,0,475.25,1487116800
9,905,0,1,0,0,0,0,337.89,1483228800
939,369,0,0,0,0,1,0,545.89,1485820800
806,931,0,0,0,0,0,1,262.32,1485129600
312,240,0,0,0,0,0,1,955.67,1488326400
573,235,1,0,0,0,0,0,159.19,1484092800
47,857,0,1,0,0,0,0,454.44,1485216000
998,915,0,0,0,0,0,1,813.22,1483660800
571,175,0,0,0,0,0,1,413.66,1484697600
927,431,0,0,0,0,0,1,429.59,1486684800
664,768,0,1,0,0,0,0,521.72,1487548800
632,791,0,0,0,0,1,0,676.49,1483920000
861,290,0,0,1,0,0,0,693.52,1484956800
924,366,1,0,0,0,0,0,178.94,1487203200
26,894,1,0,0,0,0,0,930.53,1485129600
660,749,0,0,0,0,1,0,971.0,1485820800
479,357,0,0,0,0,0,1,276.87,1486512000
167,630,0,1,0,0,0,0,422.07,1484438400
840,344,0,0,0,0,0,1,357.12,1485043200
412,332,0,0,0,0,0,1,939.23,1487721600
986,540,0,1,0,0,0,0,433.39,1485648000
850,446,0,0,0,0,0,1,557.58,1485734400
983,951,0,0,0,0,0,1,249.94,1485907200
953,378,1,0,0,0,0,0,567.33,1485734400
766,228,0,1,0,0,0,0,648.57,1485475200
411,46,0,1,0,0,0,0,468.49,1488844800
755,268,0,0,0,0,0,1,126.65,1484092800
538,214,0,1,0,0,0,0,377.06,1488931200
619,948,0,1,0,0,0,0,836.06,1487203200
637,984,0,0,0,0,0,1,648.47,1483315200
85,338,0,0,0,0,0,1,657.49,1486166400
908,713,0,1,0,0,0,0,572.67,1485993600
50,443,1,0,0,0,0,0,655.83,1484784000
565,519,0,1,0,0,0,0,804.88,1488672000
121,987,0,0,0,0,0,1,459.58,1484524800
542,16,0,0,0,0,0,1,966.76,1484092800
701,943,0,0,0,1,0,0,756.89,1486339200
154,661,1,0,0,0,0,0,934.78,1485388800
527,102,0,0,1,0,0,0,648.4,1484697600
991,976,0,0,0,1,0,0,552.62,1485561600
548,127,0,0,0,0,0,1,471.62,1485820800
672,698,0,0,0,0,1,0,711.34,1483488000
551,53,1,0,0,0,0,0,962.91,1489190400
697,431,0,0,0,0,0,1,193.23,1485475200
783,475,0,0,0,1,0,0,916.46,1489104000
881,98,1,0,0,0,0,0,517.95,1486944000
20,410,0,0,0,0,0,1,382.55,1484006400
145,260,0,0,0,0,0,1,395.07,1486166400
953,870,0,0,0,0,0,1,406.7,1485561600
968,368,0,0,0,1,0,0,860.46,1485561600
868,862,1,0,0,0,0,0,206.57,1483315200
252,366,0,0,0,0,0,1,546.8,1487894400
169,699,0,0,0,0,1,0,100.66,1483833600
162,46,0,0,0,0,0,1,685.72,1484179200
17,999,0,0,0,0,1,0,106.87,1487030400
698,976,0,0,0,1,0,0,540.77,1488585600
105,758,0,0,0,1,0,0,267.48,1488585600
806,931,0,0,0,0,0,1,988.26,1486339200
602,72,0,0,0,0,0,1,340.59,1484006400
558,263,0,0,1,0,0,0,117.14,1485216000
189,826,0,0,0,0,1,0,880.28,1486598400
489,256,0,1,0,0,0,0,719.97,1487721600
132,972,0,0,0,0,0,1,578.98,1488326400
938,366,0,0,0,0,1,0,328.2,1486684800
433,224,0,0,0,0,0,1,459.08,1488412800
482,339,0,1,0,0,0,0,213.34,1484438400
602,539,0,0,0,0,0,1,217.89,1483401600
991,368,0,0,0,1,0,0,603.61,1486771200
85,991,0,0,0,1,0,0,970.46,1484352000
93,972,0,0,0,1,0,0,872.65,1486771200
923,343,0,0,0,0,0,1,969.77,1483920000
69,590,0,0,0,0,0,1,919.44,1483228800
871,965,0,0,0,0,0,1,561.12,1483747200
403,404,0,0,0,0,0,1,100.32,1487376000
582,110,0,0,0,0,1,0,952.5,1486771200
563,274,0,0,0,0,0,1,382.22,1483833600
624,860,0,0,0,1,0,0,244.74,1486425600
900,367,0,0,0,1,0,0,332.13,1486598400
157,356,0,0,0,0,0,1,713.79,1487548800
27,467,0,0,0,0,1,0,546.24,1483920000
666,641,0,0,0,1,0,0,270.48,1483315200
933,811,0,0,0,0,0,1,589.58,1484179200
837,274,0,1,0,0,0,0,756.04,1484179200
86,968,0,0,0,0,0,1,864.69,1483574400
602,980,0,0,0,1,0,0,275.45,1485216000
104,961,0,0,0,0,0,1,386.31,1483660800
402,214,0,0,1,0,0,0,989.47,1487462400
355,256,1,0,0,0,0,0,264.66,1483488000
806,931,0,0,0,0,0,1,284.9,1483315200
733,657,0,0,0,1,0,0,165.22,1485129600
120,992,0,0,0,0,0,1,260.02,1485561600
689,614,0,0,0,0,0,1,675.07,1488067200
584,372,0,0,0,0,0,1,116.35,1483228800
500,146,0,0,0,0,0,1,962.66,1485907200
883,888,0,0,0,0,0,1,510.1,1487116800
27,485,0,0,0,0,0,1,277.99,1486944000
720,400,0,0,0,0,0,1,262.31,1487116800
802,240,0,0,0,0,0,1,412.56,1484697600
86,776,0,0,0,0,0,1,165.25,1484179200
945,899,0,0,0,0,1,0,932.52,1483401600
604,835,0,0,0,0,1,0,171.3,1486598400
184,715,1,0,0,0,0,0,724.3,1488499200
630,696,1,0,0,0,0,0,290.46,1487980800
120,996,0,0,0,0,0,1,312.74,1486166400
808,193,0,0,0,0,0,1,840.27,1488758400
56,999,1,0,0,0,0,0,610.75,1485216000
637,984,0,0,0,0,0,1,318.95,1488758400
161,454,0,0,0,0,1,0,298.8,1484611200
419,311,1,0,0,0,0,0,820.97,1487980800
138,206,0,0,1,0,0,0,550.55,1483660800
155,159,1,0,0,0,0,0,708.84,1484352000
126,812,0,0,0,0,1,0,764.41,1488153600
5,353,0,0,0,0,0,1,177.13,1483315200
731,528,0,0,0,0,0,1,743.45,1488585600
925,882,1,0,0,0,0,0,829.75,1484697600
605,607,0,0,0,1,0,0,147.88,1486252800
748,896,1,0,0,0,0,0,439.87,1488412800
321,338,0,0,0,0,0,1,311.84,1488931200
843,966,0,0,0,0,1,0,176.03,1487116800
948,335,0,0,0,0,0,1,827.23,1486252800
345,201,0,1,0,0,0,0,206.97,1487376000
843,966,0,0,0,0,1,0,763.45,1484697600
153,793,0,0,0,0,1,0,842.19,1483574400
892,232,0,0,0,0,0,1,904.05,1484179200
427,200,0,0,0,0,1,0,739.67,1483401600
874,880,0,1,0,0,0,0,514.84,1486857600
196,999,1,0,0,0,0,0,174.63,1485043200
17,999,0,0,0,0,1,0,773.99,1485216000
972,926,0,0,0,0,1,0,275.28,1483228800
848,943,0,1,0,0,0,0,115.74,1486080000
485,271,0,0,0,0,0,1,389.77,1484092800
957,846,0,0,0,0,0,1,488.97,1488931200
933,811,0,0,0,0,0,1,873.0,1489017600
486,152,0,0,0,0,1,0,506.73,1483228800
514,25,1,0,0,0,0,0,756.23,1488758400
495,46,0,0,0,0,1,0,620.62,1484265600
834,817,0,0,0,0,0,1,412.21,1488758400
989,835,1,0,0,0,0,0,471.17,1484265600
963,354,0,0,0,0,0,1,615.51,1487808000
540,223,0,0,0,0,0,1,586.6,1483315200
534,100,1,0,0,0,0,0,496.32,1488844800
404,34,0,0,0,0,1,0,589.05,1484956800
590,69,0,0,0,0,0,1,637.35,1488067200
560,229,0,0,0,0,1,0,628.76,1485302400
650,115,0,0,0,0,0,1,667.35,1485475200
851,645,1,0,0,0,0,0,132.64,1487894400
760,290,0,0,0,0,0,1,230.57,1484006400
774,987,0,0,0,0,0,1,302.57,1486512000
786,865,0,1,0,0,0,0,241.07,1488412800
568,309,0,1,0,0,0,0,936.49,1485820800
878,955,1,0,0,0,0,0,588.01,1485043200
749,433,0,0,0,1,0,0,635.91,1486771200
774,991,0,0,1,0,0,0,929.2,1483488000
715,473,0,0,0,1,0,0,912.98,1484438400
785,870,0,0,0,0,0,1,262.63,1485734400
511,17,1,0,0,0,0,0,370.81,1488067200
818,446,0,0,0,0,0,1,259.56,1485820800
582,275,1,0,0,0,0,0,667.14,1489017600
496,301,0,0,0,0,0,1,694.1,1488499200
586,220,0,0,0,1,0,0,534.98,1487980800
953,282,0,1,0,0,0,0,876.22,1485734400
7,245,0,0,0,0,0,1,277.67,1489190400
10,772,0,0,1,0,0,0,759.33,1485216000
722,841,0,0,0,0,0,1,735.32,1488585600
846,712,0,0,0,0,0,1,731.75,1484006400
640,177,0,0,0,0,0,1,145.56,1484179200
405,172,0,0,0,1,0,0,380.64,1487808000
987,187,0,0,0,0,1,0,288.11,1488326400
522,193,0,0,0,0,1,0,326.86,1487462400
767,838,0,0,0,0,0,1,205.98,1488067200
602,347,0,0,0,0,0,1,953.57,1486425600
966,989,1,0,0,0,0,0,868.87,1483833600
900,243,0,0,0,0,0,1,555.98,1485216000
807,730,1,0,0,0,0,0,440.27,1486252800
547,64,0,0,1,0,0,0,522.53,1487808000
870,995,0,0,0,0,0,1,618.65,1486425600
139,944,0,1,0,0,0,0,427.72,1486425600
451,258,0,0,0,0,0,1,105.65,1487289600
741,441,0,0,0,1,0,0,762.33,1483920000
720,716,0,1,0,0,0,0,591.01,1484697600
544,210,1,0,0,0,0,0,678.93,1484265600
858,912,0,1,0,0,0,0,581.58,1486598400
179,986,1,0,0,0,0,0,793.14,1486598400
162,191,0,1,0,0,0,0,735.25,1488412800
149,901,0,0,0,0,1,0,289.06,1484697600
255,238,0,0,0,0,0,1,330.38,1487203200
539,167,0,0,0,0,1,0,320.31,1488067200
92,892,0,0,1,0,0,0,142.3,1488758400
727,952,0,0,0,0,0,1,504.73,1484265600
461,679,0,0,0,0,0,1,870.44,1484784000
141,118,0,1,0,0,0,0,679.86,1487548800
33,349,0,0,0,0,0,1,770.15,1487203200
960,997,0,1,0,0,0,0,769.74,1486857600
132,361,0,0,0,0,0,1,756.79,1483488000
505,218,0,0,0,0,0,1,729.58,1483920000
10,984,1,0,0,0,0,0,383.51,1483401600
469,103,0,1,0,0,0,0,642.07,1484006400
699,880,0,0,0,0,0,1,962.75,1485216000
410,20,0,1,0,0,0,0,849.93,1483401600
585,229,0,0,0,1,0,0,581.32,1483315200
566,270,1,0,0,0,0,0,277.63,1485907200
997,381,1,0,0,0,0,0,549.21,1487203200
20,410,0,0,0,0,0,1,807.48,1485820800
546,135,1,0,0,0,0,0,476.92,1488153600
993,216,0,0,0,0,0,1,322.82,1485907200
821,741,1,0,0,0,0,0,180.35,1483574400
782,892,0,1,0,0,0,0,401.02,1487289600
618,728,0,0,0,0,1,0,459.53,1486857600
796,331,0,1,0,0,0,0,826.74,1484697600
515,322,0,0,0,0,0,1,735.53,1484784000
944,497,0,0,0,0,0,1,806.17,1488844800
661,343,0,0,0,0,0,1,383.27,1488499200
46,411,0,0,0,0,1,0,804.64,1486080000
696,958,1,0,0,0,0,0,113.85,1483833600
673,217,0,0,0,0,0,1,565.02,1487548800
994,999,0,1,0,0,0,0,866.68,1488412800
45,749,1,0,0,0,0,0,380.32,1487376000
136,94,0,1,0,0,0,0,415.14,1483315200
188,236,0,0,0,0,0,1,506.54,1486944000
592,53,0,0,0,0,1,0,141.99,1485475200
610,954,0,0,0,0,1,0,917.14,1486771200
218,292,0,1,0,0,0,0,932.99,1483574400
662,801,0,1,0,0,0,0,838.66,1483833600
902,529,0,0,0,0,1,0,303.49,1484265600
481,379,0,0,0,1,0,0,367.64,1487203200
134,941,0,0,0,0,0,1,652.45,1484265600
887,733,1,0,0,0,0,0,293.12,1483747200
952,484,0,0,1,0,0,0,583.03,1485129600
267,272,0,0,0,0,0,1,266.05,1487980800
492,119,0,0,0,0,0,1,708.23,1484697600
572,369,0,0,0,0,0,1,872.2,1483228800
877,752,0,0,0,0,1,0,679.66,1488844800
100,534,0,0,0,0,0,1,436.84,1488672000
790,495,0,0,0,0,0,1,133.47,1487721600
100,534,0,0,0,0,0,1,455.78,1486252800
79,598,0,0,0,1,0,0,371.72,1485907200
993,202,0,1,0,0,0,0,315.83,1485820800
43,739,0,0,0,0,0,1,134.06,1483833600
485,27,0,0,0,0,1,0,783.78,1483833600
614,667,0,0,0,0,1,0,925.16,1483833600
983,299,0,0,0,0,0,1,382.06,1485820800
461,228,0,0,0,0,1,0,824.56,1484265600
373,311,0,0,1,0,0,0,568.71,1489017600
608,287,0,0,0,0,1,0,312.52,1484092800
750,981,0,0,0,0,0,1,909.48,1487980800
522,193,0,0,0,0,0,1,259.14,1486857600
716,900,1,0,0,0,0,0,937.67,1489017600
409,343,0,0,0,0,1,0,949.76,1486080000
149,841,0,0,1,0,0,0,640.91,1487116800
751,990,0,0,0,1,0,0,479.36,1485388800
402,214,0,0,1,0,0,0,173.48,1486857600
627,695,0,1,0,0,0,0,396.23,1484092800
852,386,0,0,0,0,0,1,286.54,1487376000
651,221,0,0,0,0,0,1,605.98,1487721600
706,998,0,1,0,0,0,0,677.72,1487289600
687,876,0,0,0,1,0,0,202.36,1484092800
663,489,0,0,0,0,1,0,195.21,1483660800
86,968,0,0,0,0,0,1,162.18,1488412800
994,349,0,0,0,0,0,1,459.21,1486684800
473,277,0,0,0,0,1,0,178.79,1483574400
880,813,0,0,1,0,0,0,391.73,1485820800
830,335,0,1,0,0,0,0,982.4,1485993600
608,287,0,0,0,0,1,0,329.29,1487808000
974,293,0,0,0,1,0,0,595.68,1486684800
516,355,0,0,0,0,0,1,785.61,1484265600
70,943,0,0,0,0,1,0,164.69,1486771200
912,599,0,0,1,0,0,0,351.31,1485993600
628,249,0,0,0,0,0,1,901.63,1488672000
66,487,0,0,0,0,0,1,237.58,1488412800
485,27,0,0,0,0,0,1,762.32,1486857600
196,639,0,0,0,0,0,1,818.38,1487462400
37,905,0,0,1,0,0,0,647.82,1483574400
739,745,0,0,0,0,0,1,669.39,1487721600
10,984,1,0,0,0,0,0,1003.64,1488240000
504,515,0,0,0,0,1,0,507.35,1484438400
176,725,0,1,0,0,0,0,347.59,1485043200
753,332,0,0,1,0,0,0,594.76,1488931200
634,930,1,0,0,0,0,0,479.53,1485129600
510,371,0,0,0,0,1,0,151.94,1484265600
538,394,0,1,0,0,0,0,205.81,1483920000
66,82,0,0,0,0,0,1,477.34,1484179200
183,210,0,0,0,0,0,1,851.99,1487376000
800,480,0,0,0,0,0,1,732.87,1485561600
14,931,0,0,0,0,0,1,332.32,1483660800
564,193,0,0,0,1,0,0,445.64,1484438400
651,977,0,0,0,0,0,1,522.6,1487894400
167,302,0,1,0,0,0,0,219.56,1483660800
709,967,0,0,0,0,1,0,263.89,1484524800
490,296,0,0,1,0,0,0,914.63,1485388800
925,882,1,0,0,0,0,0,779.74,1488931200
735,768,0,0,0,0,0,1,162.43,1486771200
671,936,0,0,0,1,0,0,807.43,1483315200
401,133,0,0,0,0,1,0,417.21,1488240000
604,279,0,0,0,0,0,1,956.31,1484956800
527,102,0,1,0,0,0,0,371.0,1485907200
152,278,1,0,0,0,0,0,956.0,1486512000
798,833,0,0,0,0,0,1,358.38,1485388800
704,299,0,0,0,0,0,1,573.53,1488240000
688,759,0,0,0,1,0,0,938.12,1483660800
38,991,0,0,0,0,0,1,679.39,1483401600
801,770,0,0,0,0,0,1,566.18,1488672000
111,892,0,0,0,0,0,1,369.27,1485302400
974,325,0,0,0,0,0,1,646.83,1485993600
608,976,1,0,0,0,0,0,112.12,1484179200
469,103,0,0,0,0,0,1,418.18,1485820800
29,722,1,0,0,0,0,0,173.01,1487203200
907,322,0,0,0,0,1,0,812.58,1485129600
122,506,1,0,0,0,0,0,636.44,1488326400
555,257,0,0,0,0,1,0,901.45,1483833600
573,238,0,1,0,0,0,0,158.62,1486857600
76,354,1,0,0,0,0,0,894.29,1487030400
565,519,0,1,0,0,0,0,550.65,1484438400
756,398,0,0,0,0,0,1,647.52,1484438400
900,243,0,0,0,0,0,1,874.62,1488844800
473,567,0,0,0,0,1,0,640.5,1488758400
558,383,0,0,0,0,0,1,842.4,1484956800
152,820,1,0,0,0,0,0,99.75,1485907200
133,673,0,0,0,0,0,1,788.39,1488153600
265,351,0,0,0,0,0,1,226.15,1483488000
957,846,0,0,0,0,0,1,968.38,1486512000
909,809,0,0,0,0,0,1,655.8,1486425600
500,146,0,0,0,0,0,1,772.39,1488931200
520,219,0,1,0,0,0,0,665.8,1487548800
860,63,0,0,0,0,0,1,362.68,1485388800
533,629,1,0,0,0,0,0,493.28,1487808000
691,276,0,0,0,0,1,0,410.75,1487116800
8,980,1,0,0,0,0,0,447.22,1484179200
960,997,0,1,0,0,0,0,753.02,1483833600
960,276,0,0,0,1,0,0,827.79,1485907200
208,377,0,0,0,0,0,1,822.57,1483660800
519,180,0,1,0,0,0,0,626.4,1485043200
711,704,0,0,0,0,0,1,547.2,1486339200
984,375,1,0,0,0,0,0,840.7,1487116800
739,89,0,0,0,0,1,0,171.82,1484092800
857,248,0,0,0,0,0,1,465.54,1483920000
189,358,0,0,0,0,0,1,579.59,1483228800
599,35,1,0,0,0,0,0,636.87,1485820800
72,138,1,0,0,0,0,0,607.83,1485993600
807,227,0,0,0,1,0,0,752.29,1488499200
543,241,0,0,0,0,0,1,201.39,1483401600
132,984,0,0,0,0,1,0,157.57,1487721600
966,313,0,0,0,0,0,1,131.47,1486166400
720,508,1,0,0,0,0,0,531.27,1485907200
885,215,0,1,0,0,0,0,350.02,1485475200
927,431,0,0,0,0,0,1,402.85,1489104000
799,974,0,0,0,1,0,0,846.87,1485043200
908,713,0,1,0,0,0,0,746.35,1486598400
539,235,0,0,0,1,0,0,415.3,1483488000
417,219,0,0,0,1,0,0,702.52,1488844800
721,979,0,0,0,0,0,1,166.24,1483228800
913,955,0,0,0,0,0,1,182.15,1484697600
976,268,0,1,0,0,0,0,677.61,1486512000
907,625,0,0,0,0,0,1,567.08,1489190400
742,472,0,0,0,0,0,1,831.45,1486080000
83,284,0,0,0,0,0,1,814.96,1483747200
317,334,0,0,0,0,0,1,918.53,1483574400
43,339,0,0,0,0,0,1,539.82,1488067200
416,308,0,0,0,0,0,1,230.86,1488499200
477,84,0,0,1,0,0,0,512.99,1485129600
514,25,0,0,0,0,0,1,260.15,1488153600
934,982,0,1,0,0,0,0,799.42,1484006400
653,392,0,0,0,0,0,1,340.36,1483747200
142,853,0,1,0,0,0,0,487.46,1488153600
780,834,0,0,0,0,0,1,358.21,1487376000
813,987,0,0,0,0,0,1,213.68,1486080000
368,336,0,1,0,0,0,0,905.85,1487289600
699,247,0,0,0,0,0,1,752.3,1484352000
88,979,0,0,0,0,1,0,449.82,1487894400
410,207,0,0,0,0,0,1,212.57,1486339200
619,317,0,0,0,1,0,0,481.78,1487894400
29,992,0,0,0,0,0,1,655.06,1485993600
770,955,0,0,0,1,0,0,537.82,1488844800
664,921,0,0,0,0,0,1,818.21,1484524800
513,293,1,0,0,0,0,0,265.99,1483488000
533,629,0,0,0,0,0,1,554.68,1485388800
463,206,0,0,0,0,0,1,193.47,1484524800
974,379,1,0,0,0,0,0,910.79,1486857600
639,521,0,0,0,0,0,1,495.03,1488931200
692,718,1,0,0,0,0,0,743.65,1487808000
651,795,0,0,0,0,0,1,195.45,1489104000
954,498,0,0,0,0,1,0,316.36,1486339200
918,572,0,0,0,0,0,1,236.51,1487721600
648,418,0,0,0,0,0,1,743.15,1486339200
659,556,0,0,0,0,1,0,859.81,1487721600
102,653,0,0,0,0,1,0,493.46,1486771200
716,996,0,0,0,0,0,1,105.84,1487203200
669,530,0,0,0,0,0,1,559.93,1484006400
990,237,0,1,0,0,0,0,689.26,1488758400
636,978,0,0,0,1,0,0,752.48,1484956800
845,924,0,0,0,1,0,0,282.57,1483833600
915,928,0,0,0,0,0,1,902.84,1484956800
992,964,1,0,0,0,0,0,303.81,1487289600
649,629,0,0,0,0,0,1,435.73,1488672000
51,415,0,0,0,0,0,1,848.65,1485475200
75,801,0,0,0,0,0,1,920.52,1488499200
883,888,0,0,0,0,0,1,952.68,1484092800
516,326,0,0,0,0,1,0,516.36,1485561600
726,342,0,0,0,1,0,0,279.85,1488153600
72,834,0,0,0,0,1,0,708.71,1487808000
847,688,0,1,0,0,0,0,528.09,1487548800
975,330,0,0,0,0,1,0,935.49,1488672000
892,232,0,0,0,0,0,1,701.67,1487203200
626,340,0,0,0,0,0,1,695.98,1485561600
874,342,0,0,0,0,0,1,922.53,1488585600
468,188,1,0,0,0,0,0,134.75,1487203200
904,963,0,0,0,1,0,0,538.11,1488067200
415,51,0,0,0,0,0,1,607.49,1484956800
594,222,0,0,0,0,1,0,494.02,1484524800
173,111,0,1,0,0,0,0,240.13,1487721600
979,292,1,0,0,0,0,0,817.45,1489017600
881,314,0,0,0,0,0,1,597.86,1488153600
820,862,0,0,0,0,0,1,584.17,1486339200
765,711,0,0,0,0,0,1,515.71,1488499200
458,387,0,0,0,0,0,1,395.61,1487721600
905,345,0,1,0,0,0,0,154.86,1487462400
705,239,0,0,0,0,1,0,205.83,1487203200
578,117,0,0,0,0,0,1,148.41,1483660800
960,997,0,1,0,0,0,0,100.74,1485648000
509,360,0,0,0,0,0,1,483.33,1487635200
781,772,0,0,0,0,0,1,597.4,1486944000
952,484,0,0,1,0,0,0,814.97,1483315200
436,376,0,0,0,0,0,1,912.52,1487808000
58,972,1,0,0,0,0,0,502.31,1488499200
515,322,1,0,0,0,0,0,935.23,1486944000
463,206,0,0,0,1,0,0,572.18,1488153600
423,260,1,0,0,0,0,0,994.5,1485043200
488,164,0,0,0,0,0,1,667.69,1489017600
805,351,0,0,0,0,1,0,195.18,1488326400
811,864,0,1,0,0,0,0,698.78,1483315200
568,309,0,0,0,0,0,1,362.51,1488240000
974,681,0,0,0,0,0,1,262.4,1486339200
556,106,1,0,0,0,0,0,505.87,1488326400
227,343,0,0,0,0,0,1,201.35,1483660800
486,152,0,0,0,0,1,0,526.94,1485648000
544,210,1,0,0,0,0,0,490.17,1486684800
978,997,0,0,0,0,1,0,589.81,1487894400
710,210,0,1,0,0,0,0,818.19,1486080000
97,26,0,1,0,0,0,0,924.57,1488067200
468,188,0,0,0,0,0,1,792.13,1485388800
953,221,0,0,0,0,1,0,865.35,1488326400
820,371,0,0,0,0,1,0,458.78,1486080000
718,991,0,1,0,0,0,0,341.51,1485129600
823,981,0,1,0,0,0,0,785.33,1488153600
549,417,0,1,0,0,0,0,854.17,1488499200
254,388,0,0,0,0,1,0,545.27,1488326400
844,460,0,0,0,0,1,0,235.56,1487548800
307,297,0,0,0,0,1,0,316.73,1483488000
492,119,0,0,0,1,0,0,772.47,1488326400
711,306,0,1,0,0,0,0,592.24,1486944000
909,809,0,0,0,0,0,1,402.2,1487030400
791,96,0,1,0,0,0,0,634.63,1483747200
677,327,0,1,0,0,0,0,916.37,1486080000
432,398,0,0,0,0,0,1,540.28,1487289600
944,497,0,0,0,0,0,1,117.28,1483401600
666,995,1,0,0,0,0,0,772.63,1488153600
669,279,0,0,0,0,0,1,885.34,1485216000
89,413,1,0,0,0,0,0,433.82,1485820800
510,346,0,0,0,1,0,0,386.44,1484956800
861,290,0,0,1,0,0,0,762.3,1486771200
797,371,0,0,1,0,0,0,336.09,1486252800
129,719,0,1,0,0,0,0,595.12,1483315200
496,301,1,0,0,0,0,0,559.28,1486684800
805,351,0,0,0,0,1,0,319.46,1487721600
760,569,0,0,0,0,0,1,822.26,1488412800
587,4,0,0,0,0,1,0,151.98,1485475200
879,911,0,0,0,0,0,1,281.39,1487116800
486,281,0,0,0,0,0,1,349.57,1484438400
865,235,0,0,0,0,0,1,591.65,1484524800
376,210,0,0,0,1,0,0,149.81,1484352000
672,432,0,0,0,1,0,0,462.21,1485907200
705,255,0,1,0,0,0,0,493.6,1483488000
141,827,0,1,0,0,0,0,198.5,1488153600
768,286,1,0,0,0,0,0,276.32,1484524800
