orig_acct,bene_acct,cash_in,cash_out,debit,deposit,payment,transfer,base_amt,tran_timestamp
637,616,1,0,0,0,0,0,705.07,1610150400
963,770,0,0,0,0,1,0,987.79,1610409600
918,572,0,0,0,0,0,1,855.59,1611532800
776,775,0,0,0,0,1,0,136.41,1611360000
477,84,0,0,0,1,0,0,323.74,1610150400
802,240,0,0,0,0,0,1,772.1,1609804800
499,607,0,1,0,0,0,0,172.63,1610236800
446,260,1,0,0,0,0,0,386.29,1611619200
743,868,0,0,0,0,0,1,653.3,1611360000
849,967,0,1,0,0,0,0,583.93,1611964800
999,731,0,0,0,0,0,1,172.26,1611964800
966,772,0,0,0,0,0,1,248.66,1611878400
866,993,0,0,0,0,1,0,172.41,1611100800
997,634,0,0,0,0,0,1,144.13,1611532800
991,976,0,0,0,0,0,1,892.6,1611792000
990,764,0,0,0,0,0,1,441.7,1611014400
436,285,0,1,0,0,0,0,250.63,1609977600
925,782,0,0,0,1,0,0,142.61,1611273600
167,302,0,0,0,0,0,1,471.81,1609891200
708,250,0,0,0,0,0,1,381.62,1610928000
17,961,0,0,0,0,1,0,755.98,1612051200
956,575,0,0,0,1,0,0,965.65,1611100800
956,884,1,0,0,0,0,0,832.84,1611100800
817,337,0,0,0,0,1,0,345.75,1610150400
987,504,0,0,0,1,0,0,179.27,1609718400
477,332,0,0,0,0,0,1,933.48,1610323200
603,989,1,0,0,0,0,0,740.86,1611100800
887,733,0,0,0,0,1,0,623.45,1611792000
880,299,0,0,0,0,0,1,711.04,1610841600
901,248,0,0,0,0,1,0,996.45,1610755200
997,936,1,0,0,0,0,0,582.86,1610323200
873,275,0,0,0,0,1,0,482.8,1611187200
976,989,1,0,0,0,0,0,495.33,1611792000
997,883,0,1,0,0,0,0,945.91,1611532800
942,853,0,0,0,0,1,0,827.23,1611705600
981,761,0,0,0,0,1,0,309.11,1610064000
960,724,0,0,0,0,0,1,888.41,1611878400
996,786,0,0,0,0,0,1,610.91,1610668800
972,574,0,0,0,0,0,1,699.14,1611878400
726,342,0,0,0,1,0,0,880.24,1610582400
999,310,0,1,0,0,0,0,886.41,1610755200
414,231,0,0,0,0,1,0,182.15,1610496000
790,382,1,0,0,0,0,0,535.01,1611619200
497,26,0,0,0,0,0,1,745.71,1611187200
594,222,1,0,0,0,0,0,803.42,1610755200
903,971,0,1,0,0,0,0,906.3,1609804800
902,529,0,0,0,0,0,1,614.04,1611100800
990,588,0,0,1,0,0,0,297.58,1609804800
662,801,0,0,0,0,1,0,874.48,1610064000
950,913,1,0,0,0,0,0,767.78,1610150400
998,970,0,0,0,0,0,1,768.44,1609891200
821,741,0,0,0,0,0,1,448.67,1611619200
879,950,0,0,0,0,0,1,751.97,1609718400
990,505,0,0,0,1,0,0,558.98,1609804800
786,911,0,0,0,0,1,0,238.21,1610409600
67,999,1,0,0,0,0,0,571.23,1611100800
988,235,0,0,0,0,0,1,144.99,1611532800
969,881,0,0,0,0,0,1,301.39,1610409600
847,999,0,1,0,0,0,0,792.79,1610150400
899,240,0,0,0,0,0,1,822.68,1611532800
584,392,0,0,0,0,0,1,335.26,1610409600
491,332,1,0,0,0,0,0,799.85,1609804800
956,109,0,1,0,0,0,0,780.73,1609891200
958,996,0,0,0,0,0,1,101.33,1611705600
936,462,0,0,0,0,0,1,821.45,1611878400
157,733,0,0,0,0,0,1,889.69,1610236800
840,184,1,0,0,0,0,0,205.21,1611100800
194,512,0,1,0,0,0,0,877.85,1611619200
815,879,0,0,0,0,1,0,813.21,1611792000
852,854,0,1,0,0,0,0,589.14,1611705600
473,567,0,0,0,1,0,0,381.83,1610755200
802,975,0,0,0,1,0,0,214.98,1609804800
869,920,1,0,0,0,0,0,740.43,1610755200
544,210,1,0,0,0,0,0,544.98,1611705600
288,278,1,0,0,0,0,0,835.86,1610409600
856,977,0,1,0,0,0,0,569.43,1609977600
800,480,0,0,0,0,1,0,739.96,1611792000
875,566,1,0,0,0,0,0,598.81,1609545600
724,795,0,0,0,0,1,0,293.45,1610668800
85,338,0,0,0,0,0,1,760.66,1609718400
462,606,0,0,0,0,0,1,722.96,1611792000
861,290,0,0,0,0,0,1,561.71,1611187200
813,215,0,0,0,0,0,1,310.78,1611100800
837,934,0,0,0,0,1,0,897.75,1610409600
562,236,0,0,0,0,0,1,177.0,1611187200
924,341,0,0,0,0,0,1,469.79,1611446400
869,920,1,0,0,0,0,0,754.01,1609545600
814,991,0,0,0,0,0,1,821.23,1609977600
546,135,0,0,0,0,1,0,725.27,1610755200
807,590,0,1,0,0,0,0,991.84,1609459200
999,430,1,0,0,0,0,0,982.71,1611964800
463,206,0,0,0,1,0,0,448.65,1611964800
877,752,0,1,0,0,0,0,267.43,1609632000
672,246,0,1,0,0,0,0,240.15,1610323200
795,718,0,1,0,0,0,0,210.88,1609459200
998,500,0,0,0,0,0,1,102.6,1611100800
995,646,0,0,0,0,1,0,331.65,1611532800
731,961,0,0,0,0,0,1,567.26,1611187200
988,978,0,0,0,0,0,1,814.97,1609545600
730,609,0,0,0,0,0,1,397.51,1609545600
990,968,0,0,0,0,1,0,454.79,1611014400
408,347,0,0,0,0,0,1,230.6,1609545600
971,891,1,0,0,0,0,0,288.33,1611273600
527,325,0,0,1,0,0,0,382.87,1611014400
865,824,0,0,0,0,0,1,385.33,1610755200
495,67,0,0,0,0,0,1,315.32,1611705600
998,994,0,0,0,1,0,0,753.02,1609891200
558,263,0,0,1,0,0,0,681.52,1612051200
499,46,0,1,0,0,0,0,926.47,1611532800
619,839,0,0,0,0,1,0,893.92,1611619200
498,261,0,1,0,0,0,0,858.92,1611100800
955,921,0,0,0,0,0,1,841.32,1611532800
467,27,0,1,0,0,0,0,793.38,1609718400
809,993,0,0,0,0,1,0,996.78,1609891200
953,888,0,1,0,0,0,0,192.5,1611187200
194,211,0,0,0,0,1,0,762.64,1610409600
728,283,1,0,0,0,0,0,818.88,1611619200
754,941,0,1,0,0,0,0,968.55,1610323200
980,498,0,0,0,1,0,0,674.3,1611878400
998,915,0,0,0,0,0,1,521.36,1609891200
794,397,0,0,0,0,0,1,717.21,1611014400
988,881,0,0,0,0,0,1,595.71,1611964800
752,995,0,1,0,0,0,0,237.8,1611964800
869,935,0,1,0,0,0,0,745.64,1609545600
905,520,0,0,0,0,1,0,250.49,1611360000
971,653,1,0,0,0,0,0,231.28,1609459200
80,930,0,0,0,0,0,1,118.4,1610668800
824,304,1,0,0,0,0,0,192.68,1611187200
739,89,0,0,0,0,1,0,257.03,1610323200
933,452,0,0,0,0,1,0,979.35,1611014400
992,993,0,0,0,0,0,1,987.18,1611100800
454,41,0,0,0,0,1,0,790.74,1609632000
609,512,0,0,0,0,1,0,993.6,1611100800
903,971,0,1,0,0,0,0,646.16,1611014400
960,852,1,0,0,0,0,0,183.98,1609459200
994,482,0,0,0,0,0,1,221.95,1611619200
960,268,0,0,0,0,0,1,328.23,1609459200
336,241,0,0,0,0,1,0,120.44,1610409600
141,118,0,1,0,0,0,0,422.51,1611360000
990,341,0,0,0,0,0,1,114.16,1612051200
858,878,0,1,0,0,0,0,515.62,1610409600
39,869,0,0,1,0,0,0,476.73,1611964800
92,892,0,1,0,0,0,0,150.4,1610150400
934,662,0,1,0,0,0,0,808.39,1612051200
960,458,0,0,0,0,0,1,165.26,1610668800
941,967,1,0,0,0,0,0,794.39,1611014400
901,438,0,0,0,0,0,1,373.83,1611360000
996,734,1,0,0,0,0,0,899.27,1610064000
983,258,0,0,0,1,0,0,673.81,1611532800
125,836,0,1,0,0,0,0,759.57,1611964800
978,998,1,0,0,0,0,0,562.54,1611100800
504,515,0,0,0,0,1,0,853.67,1611878400
702,818,0,0,0,0,1,0,491.23,1611964800
832,966,0,0,0,0,0,1,296.99,1609718400
543,241,0,0,0,0,1,0,867.05,1612051200
77,385,0,0,1,0,0,0,917.93,1609632000
859,864,0,0,0,0,0,1,815.39,1611446400
981,965,1,0,0,0,0,0,405.78,1609459200
993,707,0,0,0,1,0,0,960.39,1609891200
969,843,0,0,0,0,0,1,685.49,1609804800
556,106,1,0,0,0,0,0,817.35,1611532800
429,111,0,0,1,0,0,0,863.14,1610755200
970,953,1,0,0,0,0,0,595.61,1609632000
973,398,0,0,0,0,0,1,468.9,1611014400
925,158,0,0,0,0,0,1,554.48,1610928000
954,498,1,0,0,0,0,0,645.42,1610755200
730,265,0,0,0,0,0,1,524.58,1609804800
593,167,0,0,0,0,0,1,879.87,1610755200
907,625,0,1,0,0,0,0,206.67,1611792000
698,664,0,1,0,0,0,0,542.84,1611792000
363,252,0,1,0,0,0,0,531.24,1610496000
908,844,0,1,0,0,0,0,812.89,1611619200
706,638,0,1,0,0,0,0,584.0,1611705600
971,891,1,0,0,0,0,0,654.47,1610668800
823,513,0,1,0,0,0,0,331.83,1611964800
993,550,0,1,0,0,0,0,279.79,1611705600
87,454,1,0,0,0,0,0,425.79,1609545600
985,289,0,0,0,0,0,1,569.97,1610841600
657,52,0,0,0,0,0,1,595.58,1610841600
862,817,0,0,0,0,0,1,286.55,1609545600
613,971,0,0,0,0,0,1,747.94,1611705600
7,220,0,0,0,0,0,1,1080.64,1609977600
584,392,0,0,0,1,0,0,697.91,1611619200
131,537,0,0,0,0,1,0,655.64,1610409600
941,844,0,0,0,0,0,1,941.86,1611014400
457,254,0,1,0,0,0,0,120.18,1611014400
808,998,0,0,0,0,0,1,933.78,1611964800
431,335,0,0,0,0,0,1,794.33,1610582400
543,312,0,0,0,0,1,0,662.97,1610582400
477,84,0,0,0,1,0,0,855.93,1609545600
745,991,0,1,0,0,0,0,798.61,1610668800
889,999,0,0,0,0,0,1,843.77,1611532800
894,330,0,1,0,0,0,0,864.74,1610064000
998,994,0,0,0,1,0,0,229.13,1610496000
964,729,0,0,0,1,0,0,408.61,1610323200
135,546,0,0,0,0,0,1,959.01,1611100800
928,289,1,0,0,0,0,0,686.76,1611619200
842,918,0,0,0,0,1,0,688.5,1611532800
415,341,0,0,1,0,0,0,859.01,1609632000
989,791,0,0,0,0,1,0,732.25,1610496000
935,911,0,1,0,0,0,0,876.68,1611532800
702,477,0,0,0,0,0,1,207.26,1610755200
894,234,0,0,0,0,1,0,167.32,1609545600
841,911,0,0,0,0,0,1,803.87,1611187200
703,820,0,0,0,0,0,1,980.96,1610755200
355,311,0,0,0,0,0,1,553.13,1609804800
803,376,0,0,0,0,1,0,624.67,1611360000
772,210,0,0,0,0,0,1,503.25,1611792000
938,949,0,0,0,1,0,0,675.65,1611014400
966,313,1,0,0,0,0,0,453.2,1611273600
987,321,0,0,0,0,0,1,178.39,1610323200
950,919,1,0,0,0,0,0,408.9,1611964800
969,241,0,0,0,1,0,0,291.34,1611014400
874,305,0,1,0,0,0,0,265.53,1610668800
861,424,0,0,1,0,0,0,491.53,1610582400
147,846,0,0,0,0,1,0,421.18,1609718400
997,936,1,0,0,0,0,0,375.42,1610928000
835,930,0,1,0,0,0,0,840.81,1611964800
602,980,0,0,0,0,0,1,507.74,1611446400
923,715,0,0,0,0,0,1,560.14,1609545600
952,911,0,0,0,0,0,1,932.95,1611964800
949,623,0,0,0,0,1,0,634.69,1610064000
879,950,0,0,0,0,0,1,476.68,1610928000
876,916,0,1,0,0,0,0,581.32,1609545600
942,999,0,0,1,0,0,0,504.71,1611100800
633,747,1,0,0,0,0,0,737.08,1610582400
925,158,0,0,0,0,0,1,955.9,1611532800
751,795,0,1,0,0,0,0,338.29,1610409600
839,766,0,0,0,0,0,1,129.71,1610582400
987,504,0,0,0,1,0,0,405.68,1610928000
865,832,1,0,0,0,0,0,811.1,1609545600
978,998,1,0,0,0,0,0,564.5,1609891200
860,63,1,0,0,0,0,0,163.97,1611014400
973,464,0,0,0,0,1,0,350.5,1609804800
968,929,0,1,0,0,0,0,342.64,1611705600
130,990,0,1,0,0,0,0,624.95,1610928000
44,836,0,0,0,0,0,1,615.66,1609545600
650,130,0,0,0,0,0,1,950.66,1609891200
630,349,1,0,0,0,0,0,205.28,1611100800
700,938,0,0,0,0,0,1,392.5,1609545600
986,339,0,0,0,0,0,1,256.02,1609459200
611,253,0,0,0,0,0,1,436.2,1610496000
944,497,0,0,0,0,1,0,156.34,1612051200
815,773,0,0,0,0,0,1,948.44,1611187200
798,392,0,1,0,0,0,0,538.04,1609804800
62,651,0,0,0,0,1,0,478.73,1610755200
957,846,0,0,0,0,0,1,425.81,1611532800
473,567,0,0,0,0,1,0,558.71,1609545600
622,668,1,0,0,0,0,0,516.44,1609804800
927,523,0,0,0,0,1,0,495.2,1609891200
168,861,0,0,0,0,0,1,1016.65,1611792000
512,323,0,0,1,0,0,0,938.09,1610496000
551,53,0,0,1,0,0,0,777.14,1609977600
751,502,0,1,0,0,0,0,201.93,1609804800
998,970,0,0,0,0,0,1,376.71,1611705600
825,749,1,0,0,0,0,0,164.11,1610409600
182,987,0,0,0,0,1,0,546.59,1609718400
574,185,0,0,0,1,0,0,215.14,1611619200
986,331,0,0,0,0,1,0,276.35,1610064000
457,254,0,1,0,0,0,0,267.52,1610409600
856,977,0,1,0,0,0,0,180.69,1611792000
822,296,0,0,0,0,0,1,733.2,1610841600
658,896,0,0,1,0,0,0,293.41,1611446400
366,204,0,0,0,0,1,0,348.19,1610064000
2,990,0,0,0,0,0,1,631.38,1611619200
518,240,0,0,0,0,0,1,693.64,1609632000
824,260,0,0,0,0,1,0,148.24,1610841600
219,949,0,1,0,0,0,0,186.19,1610841600
627,227,0,1,0,0,0,0,473.05,1611532800
422,125,0,0,0,0,1,0,370.93,1611792000
730,254,0,0,0,0,0,1,868.97,1610841600
55,836,0,0,0,0,1,0,1054.69,1610841600
764,639,0,0,0,1,0,0,995.36,1611878400
934,523,0,0,1,0,0,0,123.36,1609632000
873,937,0,0,1,0,0,0,204.39,1610582400
561,414,0,0,0,0,0,1,904.17,1610755200
986,331,0,0,0,0,1,0,849.78,1611878400
992,388,0,1,0,0,0,0,847.74,1609891200
782,866,0,0,0,0,1,0,634.63,1609891200
760,217,0,0,0,0,0,1,782.73,1611360000
410,20,0,0,0,0,0,1,102.13,1609632000
673,217,0,1,0,0,0,0,119.13,1611532800
949,516,0,1,0,0,0,0,300.12,1609459200
940,995,0,1,0,0,0,0,797.11,1610496000
924,705,1,0,0,0,0,0,682.6,1609804800
848,974,0,1,0,0,0,0,774.18,1610496000
496,301,0,0,0,0,0,1,916.23,1611100800
169,699,0,0,0,0,0,1,440.93,1610064000
494,209,0,1,0,0,0,0,261.29,1610150400
960,724,0,0,0,0,0,1,499.59,1610668800
898,281,0,0,0,0,0,1,291.52,1611273600
944,326,0,1,0,0,0,0,275.01,1610841600
491,355,0,0,0,0,0,1,665.19,1609891200
771,695,1,0,0,0,0,0,117.93,1609632000
949,516,0,1,0,0,0,0,212.22,1611878400
968,41,0,0,0,0,0,1,805.27,1609891200
572,369,0,0,0,0,0,1,111.3,1609459200
846,256,0,0,0,0,0,1,595.67,1612051200
61,622,0,1,0,0,0,0,647.54,1609977600
618,204,0,1,0,0,0,0,453.63,1610668800
504,515,0,0,0,0,0,1,416.1,1609459200
760,290,0,0,0,0,1,0,813.2,1610409600
905,894,0,0,0,1,0,0,672.53,1609545600
917,652,1,0,0,0,0,0,150.42,1610582400
998,871,0,0,0,0,1,0,284.93,1610496000
902,244,0,0,0,0,1,0,525.66,1610496000
40,365,0,0,0,1,0,0,170.01,1609459200
821,982,0,0,0,0,1,0,785.0,1611619200
610,217,0,0,0,0,0,1,486.39,1610150400
833,847,0,0,0,0,0,1,161.54,1611705600
957,337,0,0,0,0,0,1,813.29,1611532800
854,375,0,1,0,0,0,0,791.28,1611532800
924,994,0,0,0,1,0,0,629.18,1611014400
884,991,0,0,1,0,0,0,811.22,1610668800
765,654,0,0,0,0,0,1,170.27,1609804800
983,290,0,0,0,0,0,1,697.34,1610323200
188,329,0,0,0,0,1,0,793.25,1610841600
846,712,0,1,0,0,0,0,407.75,1611446400
734,746,1,0,0,0,0,0,265.74,1611878400
789,999,0,0,0,0,0,1,932.52,1609545600
999,997,0,1,0,0,0,0,835.77,1609545600
952,976,1,0,0,0,0,0,529.5,1610755200
919,942,1,0,0,0,0,0,139.49,1610582400
835,987,1,0,0,0,0,0,514.05,1611360000
960,852,1,0,0,0,0,0,449.73,1611273600
983,571,0,0,0,0,0,1,654.39,1610323200
592,53,0,0,0,0,0,1,180.78,1609891200
903,966,0,1,0,0,0,0,915.94,1611014400
964,360,0,1,0,0,0,0,976.37,1609718400
873,971,0,0,0,0,0,1,422.82,1611792000
915,562,0,0,1,0,0,0,708.48,1610582400
976,963,0,1,0,0,0,0,399.82,1610582400
938,366,0,0,0,0,0,1,949.12,1609804800
201,379,0,0,0,0,1,0,408.24,1609459200
30,654,0,0,0,0,0,1,728.21,1609804800
987,839,0,0,0,0,1,0,814.41,1611532800
891,977,0,1,0,0,0,0,357.13,1610841600
966,924,0,0,0,0,0,1,156.11,1609459200
910,951,0,1,0,0,0,0,815.63,1609804800
848,974,0,1,0,0,0,0,570.53,1611705600
601,994,0,0,1,0,0,0,106.37,1612051200
636,978,0,0,0,0,0,1,589.68,1611187200
988,707,0,0,0,0,0,1,626.85,1609545600
957,337,0,0,0,0,0,1,332.49,1611360000
998,978,0,0,0,0,0,1,313.29,1610496000
921,859,0,0,0,0,0,1,896.13,1609718400
545,420,0,0,1,0,0,0,339.81,1610755200
199,949,0,0,0,0,0,1,654.52,1610668800
881,364,1,0,0,0,0,0,675.25,1611360000
426,381,0,0,0,0,0,1,803.19,1609804800
651,221,0,0,0,0,0,1,434.75,1610928000
569,352,0,1,0,0,0,0,375.06,1609977600
62,316,0,1,0,0,0,0,121.89,1611964800
437,234,0,0,0,0,0,1,995.85,1609632000
843,962,0,0,0,0,0,1,143.42,1610928000
170,511,1,0,0,0,0,0,795.0,1611532800
994,934,0,0,0,0,1,0,871.08,1611014400
571,175,0,1,0,0,0,0,483.53,1610928000
970,103,0,0,0,0,1,0,149.73,1610236800
686,761,0,0,0,0,0,1,710.11,1611619200
955,842,0,0,0,0,0,1,875.41,1609718400
987,632,0,1,0,0,0,0,143.39,1609718400
7,245,0,0,0,0,0,1,522.14,1610582400
423,173,0,0,0,0,1,0,449.53,1611964800
68,966,0,0,0,0,0,1,276.54,1610582400
991,742,0,1,0,0,0,0,793.24,1609977600
831,408,0,0,0,0,1,0,525.83,1612051200
69,452,0,1,0,0,0,0,669.25,1610668800
694,978,1,0,0,0,0,0,391.77,1611705600
484,506,0,0,0,0,0,1,230.73,1610582400
803,637,0,1,0,0,0,0,982.29,1610150400
803,376,0,0,0,0,1,0,356.15,1610409600
928,552,0,0,0,0,0,1,642.29,1611014400
707,637,0,1,0,0,0,0,357.28,1610064000
720,545,0,1,0,0,0,0,422.89,1611532800
970,586,1,0,0,0,0,0,481.39,1611446400
403,404,0,0,0,0,0,1,983.89,1611187200
253,263,0,1,0,0,0,0,184.19,1609891200
337,307,0,0,0,0,1,0,977.85,1609891200
818,421,0,0,0,0,0,1,926.73,1611446400
941,959,0,0,0,0,0,1,759.51,1610409600
195,37,0,0,0,0,0,1,427.64,1611705600
405,224,0,0,0,0,1,0,504.68,1609804800
936,998,0,1,0,0,0,0,767.71,1611878400
991,660,0,0,0,0,0,1,261.45,1610582400
967,982,0,1,0,0,0,0,871.38,1611705600
976,451,0,0,0,1,0,0,460.54,1610582400
928,979,0,1,0,0,0,0,868.05,1610409600
666,455,0,0,0,1,0,0,677.9,1610755200
406,353,0,0,0,0,0,1,569.03,1610582400
847,996,0,0,0,0,0,1,392.14,1610150400
971,343,0,0,0,0,1,0,715.53,1609459200
850,533,0,0,0,0,0,1,449.55,1610150400
197,300,0,0,0,0,1,0,623.24,1609459200
993,711,0,0,0,0,0,1,887.13,1609891200
707,256,1,0,0,0,0,0,857.09,1611532800
977,918,0,0,1,0,0,0,381.67,1610496000
624,966,0,0,0,0,0,1,593.87,1611446400
960,601,0,0,0,0,1,0,464.89,1609459200
986,339,0,0,0,0,0,1,216.71,1611273600
983,541,0,0,0,0,1,0,235.75,1611532800
998,808,0,0,1,0,0,0,593.03,1611705600
977,104,0,0,0,0,0,1,193.26,1611705600
827,995,0,0,0,1,0,0,723.58,1609459200
833,952,0,0,0,1,0,0,958.94,1611705600
411,46,0,0,0,0,0,1,439.98,1610841600
460,152,1,0,0,0,0,0,663.96,1610064000
978,929,0,0,0,0,0,1,398.23,1611705600
919,678,0,0,0,0,0,1,596.49,1611187200
425,249,0,0,0,0,0,1,916.88,1610064000
182,91,0,0,0,0,1,0,411.95,1610323200
859,749,0,0,1,0,0,0,789.26,1612051200
699,920,0,0,0,0,0,1,664.98,1612051200
956,109,0,1,0,0,0,0,272.56,1611100800
962,713,0,0,0,0,0,1,443.25,1609632000
963,681,0,1,0,0,0,0,591.83,1611014400
801,918,0,0,0,0,0,1,147.97,1610064000
773,238,0,0,0,0,0,1,864.44,1611014400
549,272,0,0,0,0,0,1,101.23,1611187200
966,813,0,0,0,0,1,0,247.58,1611273600
473,567,0,0,0,1,0,0,977.7,1611360000
67,495,0,0,0,0,1,0,302.77,1609891200
973,686,1,0,0,0,0,0,108.08,1611014400
988,235,0,0,0,0,0,1,202.73,1610755200
482,339,0,1,0,0,0,0,396.23,1610064000
986,540,0,0,0,0,0,1,729.33,1609459200
465,296,0,1,0,0,0,0,962.52,1610409600
756,398,0,0,0,0,0,1,586.1,1610668800
5,353,0,0,0,0,0,1,357.51,1609891200
928,530,0,0,0,0,1,0,742.05,1611619200
783,378,0,0,0,0,0,1,516.5,1611360000
888,810,0,0,0,0,0,1,830.08,1609891200
974,734,0,0,0,0,0,1,718.23,1611360000
322,384,0,1,0,0,0,0,614.79,1610064000
994,812,0,0,0,1,0,0,392.35,1611619200
770,860,0,1,0,0,0,0,100.14,1609632000
910,951,0,1,0,0,0,0,424.8,1611014400
866,712,0,0,0,0,0,1,830.29,1611100800
929,817,0,0,0,0,0,1,856.18,1611446400
519,180,0,0,0,0,0,1,642.07,1610064000
978,984,0,0,0,0,0,1,151.31,1611705600
840,961,0,0,0,0,0,1,911.94,1609891200
994,612,0,0,0,0,0,1,855.03,1611014400
989,391,0,0,0,0,0,1,557.96,1611100800
49,919,0,0,0,0,0,1,227.14,1609804800
772,767,0,0,0,0,0,1,167.3,1609977600
955,451,0,0,0,0,0,1,810.98,1611532800
959,925,1,0,0,0,0,0,361.07,1610582400
827,995,0,0,0,1,0,0,924.0,1610064000
835,930,0,1,0,0,0,0,570.95,1609545600
984,282,0,0,0,0,0,1,614.58,1611187200
993,871,1,0,0,0,0,0,190.49,1610496000
797,879,0,0,0,0,0,1,637.04,1610668800
920,999,0,0,0,1,0,0,141.68,1611273600
15,887,0,1,0,0,0,0,344.21,1610409600
856,891,0,0,0,0,0,1,855.99,1610582400
946,676,0,1,0,0,0,0,738.29,1610582400
886,569,0,0,0,0,1,0,666.99,1611619200
966,772,0,0,0,0,0,1,689.07,1610668800
944,988,0,0,0,0,0,1,334.76,1610841600
978,615,0,0,0,0,0,1,693.9,1610496000
399,605,0,0,0,0,0,1,130.61,1610668800
193,468,0,0,0,0,0,1,609.04,1610928000
976,999,0,0,0,0,0,1,591.01,1610582400
998,994,0,0,0,1,0,0,957.32,1611705600
502,95,0,0,0,0,0,1,855.83,1610496000
976,879,1,0,0,0,0,0,424.21,1611187200
155,285,0,0,0,0,1,0,822.39,1609718400
81,757,0,0,0,0,0,1,975.38,1610409600
947,698,0,0,0,0,0,1,203.42,1611705600
230,390,0,0,0,0,0,1,299.63,1609632000
981,312,0,0,0,1,0,0,411.34,1611878400
942,982,1,0,0,0,0,0,774.67,1611705600
819,961,0,0,0,0,0,1,606.8,1610323200
692,845,0,0,1,0,0,0,130.93,1609804800
804,855,0,0,0,0,1,0,418.53,1610582400
110,899,1,0,0,0,0,0,421.48,1611273600
518,240,0,0,0,0,0,1,858.22,1610236800
808,998,0,0,0,0,0,1,578.54,1610755200
932,64,0,0,0,0,0,1,678.51,1610668800
992,993,0,0,0,0,0,1,901.88,1610496000
908,353,0,0,0,0,1,0,346.44,1610755200
155,780,0,0,0,0,0,1,138.16,1609977600
849,818,0,0,0,0,0,1,629.49,1610150400
982,239,1,0,0,0,0,0,999.65,1610668800
524,2,0,0,0,0,1,0,986.88,1610755200
941,844,0,0,0,0,0,1,473.48,1609804800
966,313,1,0,0,0,0,0,393.43,1611878400
720,654,0,1,0,0,0,0,170.27,1610323200
986,890,0,0,0,0,0,1,174.57,1609459200
945,804,0,0,0,0,0,1,997.97,1611446400
968,908,0,0,0,0,0,1,931.68,1611705600
896,999,0,0,0,0,0,1,787.08,1611360000
158,337,1,0,0,0,0,0,661.85,1609545600
578,117,0,0,0,0,0,1,380.69,1610496000
941,967,1,0,0,0,0,0,483.96,1611619200
620,926,0,1,0,0,0,0,594.26,1609545600
765,395,0,0,0,0,0,1,880.06,1610928000
696,927,1,0,0,0,0,0,575.79,1610668800
596,232,0,0,0,0,0,1,925.49,1609804800
44,836,0,0,0,0,0,1,179.59,1611360000
454,41,0,0,0,0,0,1,968.71,1611446400
398,327,0,0,0,0,0,1,706.84,1609891200
521,381,0,0,0,0,0,1,469.23,1610409600
847,688,0,0,0,0,0,1,709.98,1609545600
980,194,0,1,0,0,0,0,393.51,1609459200
994,643,1,0,0,0,0,0,327.35,1610409600
832,254,1,0,0,0,0,0,537.49,1610323200
484,506,0,0,0,0,0,1,444.6,1609977600
124,140,0,1,0,0,0,0,638.68,1610582400
60,517,0,0,0,1,0,0,760.45,1611014400
966,313,1,0,0,0,0,0,153.48,1610064000
891,989,0,0,0,0,1,0,626.2,1611446400
189,358,0,0,0,1,0,0,807.52,1610409600
997,281,1,0,0,0,0,0,404.11,1611532800
979,774,0,0,0,0,0,1,454.46,1611100800
921,970,0,0,0,1,0,0,464.63,1609718400
895,825,0,0,0,0,1,0,205.07,1610409600
503,348,0,0,0,0,0,1,160.32,1610928000
453,328,0,1,0,0,0,0,482.22,1610841600
971,412,0,0,0,0,0,1,494.95,1609459200
944,497,0,0,0,0,1,0,943.58,1609632000
905,653,0,0,0,0,0,1,635.66,1611360000
925,732,0,0,0,0,0,1,182.26,1610928000
842,304,0,0,1,0,0,0,292.49,1611792000
769,722,0,0,0,0,1,0,928.27,1611014400
784,318,0,0,0,1,0,0,481.57,1611532800
823,981,0,0,0,1,0,0,945.55,1610755200
992,935,0,0,0,0,1,0,486.65,1610496000
971,964,0,0,0,0,0,1,137.98,1610064000
955,852,0,0,0,0,1,0,804.06,1610323200
817,665,1,0,0,0,0,0,189.65,1611792000
839,676,0,1,0,0,0,0,486.21,1610582400
590,69,0,0,0,0,1,0,881.42,1610668800
932,435,0,0,0,1,0,0,140.25,1610668800
577,226,0,0,1,0,0,0,721.13,1610323200
0,986,0,0,0,0,0,1,222.43,1610496000
778,606,0,0,0,0,0,1,619.99,1611100800
971,343,0,0,0,0,1,0,713.88,1611273600
507,208,0,0,0,0,1,0,772.31,1611014400
273,387,0,0,0,0,0,1,186.02,1609891200
661,987,0,0,0,0,0,1,300.62,1611273600
529,74,0,0,0,0,0,1,497.11,1611273600
949,980,0,0,0,0,0,1,678.92,1611273600
987,187,0,1,0,0,0,0,425.96,1611532800
229,203,0,0,0,0,1,0,741.52,1609545600
999,910,0,0,0,0,0,1,235.86,1610755200
134,941,0,0,0,0,0,1,194.7,1610496000
975,957,0,0,0,0,0,1,538.31,1610755200
92,808,0,0,0,0,1,0,441.83,1609545600
936,900,0,1,0,0,0,0,742.16,1611273600
955,842,0,0,0,0,0,1,702.08,1610323200
972,576,0,0,0,0,0,1,789.87,1611273600
823,802,0,1,0,0,0,0,875.12,1611964800
960,740,0,0,0,0,1,0,836.98,1609459200
177,819,0,0,0,0,1,0,914.68,1609545600
946,208,0,0,1,0,0,0,244.11,1610582400
